datetime,station,passengers,temperature,weather_type,is_weekend,events
2025-01-03 01:05:25.890062,Medborgarplatsen,725,2.1,clear,False,[]
2025-01-03 02:05:25.890062,T-Centralen,1000,2.1,clear,False,[]
2025-01-03 02:05:25.890062,Slussen,500,2.1,clear,False,[]
2025-01-03 02:05:25.890062,Gullmarsplan,280,2.1,clear,False,[]
2025-01-03 02:05:25.890062,Fridhemsplan,250,2.1,clear,False,[]
2025-01-03 02:05:25.890062,Tekniska högskolan,224,2.1,clear,False,[]
2025-01-03 02:05:25.890062,Universitet,210,2.1,clear,False,[]
2025-01-03 02:05:25.890062,Gamla stan,281,2.1,clear,False,[]
2025-01-03 02:05:25.890062,Kungsträdgården,238,2.1,clear,False,[]
2025-01-03 02:05:25.890062,Odenplan,233,2.1,clear,False,[]
2025-01-03 02:05:25.890062,Medborgarplatsen,226,2.1,clear,False,[]
2025-01-03 03:05:25.890062,T-Centralen,1000,2.1,clear,False,[]
2025-01-03 03:05:25.890062,Slussen,500,2.1,clear,False,[]
2025-01-03 03:05:25.890062,Gullmarsplan,280,2.1,clear,False,[]
2025-01-03 03:05:25.890062,Fridhemsplan,250,2.1,clear,False,[]
2025-01-03 03:05:25.890062,Tekniska högskolan,224,2.1,clear,False,[]
2025-01-03 03:05:25.890062,Universitet,210,2.1,clear,False,[]
2025-01-03 03:05:25.890062,Gamla stan,281,2.1,clear,False,[]
2025-01-03 03:05:25.890062,Kungsträdgården,238,2.1,clear,False,[]
2025-01-03 03:05:25.890062,Odenplan,233,2.1,clear,False,[]
2025-01-03 03:05:25.890062,Medborgarplatsen,226,2.1,clear,False,[]
2025-01-03 04:05:25.890062,T-Centralen,1000,2.1,clear,False,[]
2025-01-03 04:05:25.890062,Slussen,500,2.1,clear,False,[]
2025-01-03 04:05:25.890062,Gullmarsplan,280,2.1,clear,False,[]
2025-01-03 04:05:25.890062,Fridhemsplan,250,2.1,clear,False,[]
2025-01-03 04:05:25.890062,Tekniska högskolan,224,2.1,clear,False,[]
2025-01-03 04:05:25.890062,Universitet,210,2.1,clear,False,[]
2025-01-03 04:05:25.890062,Gamla stan,281,2.1,clear,False,[]
2025-01-03 04:05:25.890062,Kungsträdgården,238,2.1,clear,False,[]
2025-01-03 04:05:25.890062,Odenplan,233,2.1,clear,False,[]
2025-01-03 04:05:25.890062,Medborgarplatsen,226,2.1,clear,False,[]
2025-01-03 05:05:25.890062,T-Centralen,1000,2.1,clear,False,[]
2025-01-03 05:05:25.890062,Slussen,500,2.1,clear,False,[]
2025-01-03 05:05:25.890062,Gullmarsplan,280,2.1,clear,False,[]
2025-01-03 05:05:25.890062,Fridhemsplan,250,2.1,clear,False,[]
2025-01-03 05:05:25.890062,Tekniska högskolan,224,2.1,clear,False,[]
2025-01-03 05:05:25.890062,Universitet,210,2.1,clear,False,[]
2025-01-03 05:05:25.890062,Gamla stan,281,2.1,clear,False,[]
2025-01-03 05:05:25.890062,Kungsträdgården,238,2.1,clear,False,[]
2025-01-03 05:05:25.890062,Odenplan,233,2.1,clear,False,[]
2025-01-03 05:05:25.890062,Medborgarplatsen,226,2.1,clear,False,[]
2025-01-03 06:05:25.890062,T-Centralen,1000,2.1,clear,False,[]
2025-01-03 06:05:25.890062,Slussen,500,2.1,clear,False,[]
2025-01-03 06:05:25.890062,Gullmarsplan,280,2.1,clear,False,[]
2025-01-03 06:05:25.890062,Fridhemsplan,250,2.1,clear,False,[]
2025-01-03 06:05:25.890062,Tekniska högskolan,224,2.1,clear,False,[]
2025-01-03 06:05:25.890062,Universitet,210,2.1,clear,False,[]
2025-01-03 06:05:25.890062,Gamla stan,281,2.1,clear,False,[]
2025-01-03 06:05:25.890062,Kungsträdgården,238,2.1,clear,False,[]
2025-01-03 06:05:25.890062,Odenplan,233,2.1,clear,False,[]
2025-01-03 06:05:25.890062,Medborgarplatsen,226,2.1,clear,False,[]
2025-01-03 07:05:25.890062,T-Centralen,1000,2.1,clear,False,[]
2025-01-03 07:05:25.890062,Slussen,500,2.1,clear,False,[]
2025-01-03 07:05:25.890062,Gullmarsplan,280,2.1,clear,False,[]
2025-01-03 07:05:25.890062,Fridhemsplan,250,2.1,clear,False,[]
2025-01-03 07:05:25.890062,Tekniska högskolan,224,2.1,clear,False,[]
2025-01-03 07:05:25.890062,Universitet,210,2.1,clear,False,[]
2025-01-03 07:05:25.890062,Gamla stan,281,2.1,clear,False,[]
2025-01-03 07:05:25.890062,Kungsträdgården,238,2.1,clear,False,[]
2025-01-03 07:05:25.890062,Odenplan,233,2.1,clear,False,[]
2025-01-03 07:05:25.890062,Medborgarplatsen,226,2.1,clear,False,[]
2025-01-03 08:05:25.890062,T-Centralen,1800,2.1,clear,False,[]
2025-01-03 08:05:25.890062,Slussen,900,2.1,clear,False,[]
2025-01-03 08:05:25.890062,Gullmarsplan,504,2.1,clear,False,[]
2025-01-03 08:05:25.890062,Fridhemsplan,450,2.1,clear,False,[]
2025-01-03 08:05:25.890062,Tekniska högskolan,404,2.1,clear,False,[]
2025-01-03 08:05:25.890062,Universitet,378,2.1,clear,False,[]
2025-01-03 08:05:25.890062,Gamla stan,507,2.1,clear,False,[]
2025-01-03 08:05:25.890062,Kungsträdgården,429,2.1,clear,False,[]
2025-01-03 08:05:25.890062,Odenplan,588,2.1,clear,False,[]
2025-01-03 08:05:25.890062,Medborgarplatsen,571,2.1,clear,False,[]
2025-01-03 09:05:25.890062,T-Centralen,1800,2.1,clear,False,[]
2025-01-03 09:05:25.890062,Slussen,900,2.1,clear,False,[]
2025-01-03 09:05:25.890062,Gullmarsplan,504,2.1,clear,False,[]
2025-01-03 09:05:25.890062,Fridhemsplan,450,2.1,clear,False,[]
2025-01-03 09:05:25.890062,Tekniska högskolan,270,2.1,clear,False,[]
2025-01-03 09:05:25.890062,Universitet,252,2.1,clear,False,[]
2025-01-03 09:05:25.890062,Gamla stan,507,2.1,clear,False,[]
2025-01-03 09:05:25.890062,Kungsträdgården,429,2.1,clear,False,[]
2025-01-03 09:05:25.890062,Odenplan,588,2.1,clear,False,[]
2025-01-03 09:05:25.890062,Medborgarplatsen,571,2.1,clear,False,[]
2025-01-03 10:05:25.890062,T-Centralen,1800,2.1,clear,False,[]
2025-01-03 10:05:25.890062,Slussen,900,2.1,clear,False,[]
2025-01-03 10:05:25.890062,Gullmarsplan,504,2.1,clear,False,[]
2025-01-03 10:05:25.890062,Fridhemsplan,450,2.1,clear,False,[]
2025-01-03 10:05:25.890062,Tekniska högskolan,270,2.1,clear,False,[]
2025-01-03 10:05:25.890062,Universitet,252,2.1,clear,False,[]
2025-01-03 10:05:25.890062,Gamla stan,507,2.1,clear,False,[]
2025-01-03 10:05:25.890062,Kungsträdgården,429,2.1,clear,False,[]
2025-01-03 10:05:25.890062,Odenplan,588,2.1,clear,False,[]
2025-01-03 10:05:25.890062,Medborgarplatsen,571,2.1,clear,False,[]
2025-01-03 11:05:25.890062,T-Centralen,1000,2.1,clear,False,[]
2025-01-03 11:05:25.890062,Slussen,500,2.1,clear,False,[]
2025-01-03 11:05:25.890062,Gullmarsplan,280,2.1,clear,False,[]
2025-01-03 11:05:25.890062,Fridhemsplan,250,2.1,clear,False,[]
2025-01-03 11:05:25.890062,Tekniska högskolan,150,2.1,clear,False,[]
2025-01-03 11:05:25.890062,Universitet,140,2.1,clear,False,[]
2025-01-03 11:05:25.890062,Gamla stan,216,2.1,clear,False,[]
2025-01-03 11:05:25.890062,Kungsträdgården,183,2.1,clear,False,[]
2025-01-03 11:05:25.890062,Odenplan,233,2.1,clear,False,[]
2025-01-03 11:05:25.890062,Medborgarplatsen,226,2.1,clear,False,[]
2025-01-03 12:05:25.890062,T-Centralen,1000,2.1,clear,False,[]
2025-01-03 12:05:25.890062,Slussen,500,2.1,clear,False,[]
2025-01-03 12:05:25.890062,Gullmarsplan,280,2.1,clear,False,[]
2025-01-03 12:05:25.890062,Fridhemsplan,250,2.1,clear,False,[]
2025-01-03 12:05:25.890062,Tekniska högskolan,150,2.1,clear,False,[]
2025-01-03 12:05:25.890062,Universitet,140,2.1,clear,False,[]
2025-01-03 12:05:25.890062,Gamla stan,216,2.1,clear,False,[]
2025-01-03 12:05:25.890062,Kungsträdgården,183,2.1,clear,False,[]
2025-01-03 12:05:25.890062,Odenplan,233,2.1,clear,False,[]
2025-01-03 12:05:25.890062,Medborgarplatsen,226,2.1,clear,False,[]
2025-01-03 13:05:25.890062,T-Centralen,1000,2.1,clear,False,[]
2025-01-03 13:05:25.890062,Slussen,500,2.1,clear,False,[]
2025-01-03 13:05:25.890062,Gullmarsplan,280,2.1,clear,False,[]
2025-01-03 13:05:25.890062,Fridhemsplan,250,2.1,clear,False,[]
2025-01-03 13:05:25.890062,Tekniska högskolan,150,2.1,clear,False,[]
2025-01-03 13:05:25.890062,Universitet,140,2.1,clear,False,[]
2025-01-03 13:05:25.890062,Gamla stan,216,2.1,clear,False,[]
2025-01-03 13:05:25.890062,Kungsträdgården,183,2.1,clear,False,[]
2025-01-03 13:05:25.890062,Odenplan,233,2.1,clear,False,[]
2025-01-03 13:05:25.890062,Medborgarplatsen,226,2.1,clear,False,[]
2025-01-03 14:05:25.890062,T-Centralen,1000,2.1,clear,False,[]
2025-01-03 14:05:25.890062,Slussen,500,2.1,clear,False,[]
2025-01-03 14:05:25.890062,Gullmarsplan,280,2.1,clear,False,[]
2025-01-03 14:05:25.890062,Fridhemsplan,250,2.1,clear,False,[]
2025-01-03 14:05:25.890062,Tekniska högskolan,150,2.1,clear,False,[]
2025-01-03 14:05:25.890062,Universitet,140,2.1,clear,False,[]
2025-01-03 14:05:25.890062,Gamla stan,216,2.1,clear,False,[]
2025-01-03 14:05:25.890062,Kungsträdgården,183,2.1,clear,False,[]
2025-01-03 14:05:25.890062,Odenplan,233,2.1,clear,False,[]
2025-01-03 14:05:25.890062,Medborgarplatsen,226,2.1,clear,False,[]
2025-01-03 15:05:25.890062,T-Centralen,1000,2.1,clear,False,[]
2025-01-03 15:05:25.890062,Slussen,500,2.1,clear,False,[]
2025-01-03 15:05:25.890062,Gullmarsplan,280,2.1,clear,False,[]
2025-01-03 15:05:25.890062,Fridhemsplan,250,2.1,clear,False,[]
2025-01-03 15:05:25.890062,Tekniska högskolan,150,2.1,clear,False,[]
2025-01-03 15:05:25.890062,Universitet,140,2.1,clear,False,[]
2025-01-03 15:05:25.890062,Gamla stan,216,2.1,clear,False,[]
2025-01-03 15:05:25.890062,Kungsträdgården,183,2.1,clear,False,[]
2025-01-03 15:05:25.890062,Odenplan,233,2.1,clear,False,[]
2025-01-03 15:05:25.890062,Medborgarplatsen,226,2.1,clear,False,[]
2025-01-03 16:05:25.890062,T-Centralen,100,-1.7,clear,False,[]
2025-01-03 16:05:25.890062,Slussen,50,-1.7,clear,False,[]
2025-01-03 16:05:25.890062,Gullmarsplan,28,-1.7,clear,False,[]
2025-01-03 16:05:25.890062,Fridhemsplan,25,-1.7,clear,False,[]
2025-01-03 16:05:25.890062,Tekniska högskolan,15,-1.7,clear,False,[]
2025-01-03 16:05:25.890062,Universitet,14,-1.7,clear,False,[]
2025-01-03 16:05:25.890062,Gamla stan,21,-1.7,clear,False,[]
2025-01-03 16:05:25.890062,Kungsträdgården,18,-1.7,clear,False,[]
2025-01-03 16:05:25.890062,Odenplan,23,-1.7,clear,False,[]
2025-01-03 16:05:25.890062,Medborgarplatsen,22,-1.7,clear,False,[]
2025-01-03 17:05:25.890062,T-Centralen,100,-1.7,clear,False,[]
2025-01-03 17:05:25.890062,Slussen,50,-1.7,clear,False,[]
2025-01-03 17:05:25.890062,Gullmarsplan,28,-1.7,clear,False,[]
2025-01-03 17:05:25.890062,Fridhemsplan,25,-1.7,clear,False,[]
2025-01-03 17:05:25.890062,Tekniska högskolan,15,-1.7,clear,False,[]
2025-01-03 17:05:25.890062,Universitet,14,-1.7,clear,False,[]
2025-01-03 17:05:25.890062,Gamla stan,21,-1.7,clear,False,[]
2025-01-03 17:05:25.890062,Kungsträdgården,18,-1.7,clear,False,[]
2025-01-03 17:05:25.890062,Odenplan,23,-1.7,clear,False,[]
2025-01-03 17:05:25.890062,Medborgarplatsen,22,-1.7,clear,False,[]
2025-01-03 18:05:25.890062,T-Centralen,100,-1.7,clear,False,[]
2025-01-03 18:05:25.890062,Slussen,50,-1.7,clear,False,[]
2025-01-03 18:05:25.890062,Gullmarsplan,28,-1.7,clear,False,[]
2025-01-03 18:05:25.890062,Fridhemsplan,25,-1.7,clear,False,[]
2025-01-03 18:05:25.890062,Tekniska högskolan,15,-1.7,clear,False,[]
2025-01-03 18:05:25.890062,Universitet,14,-1.7,clear,False,[]
2025-01-03 18:05:25.890062,Gamla stan,21,-1.7,clear,False,[]
2025-01-03 18:05:25.890062,Kungsträdgården,18,-1.7,clear,False,[]
2025-01-03 18:05:25.890062,Odenplan,23,-1.7,clear,False,[]
2025-01-03 18:05:25.890062,Medborgarplatsen,22,-1.7,clear,False,[]
2025-01-03 19:05:25.890062,T-Centralen,100,-1.7,clear,False,[]
2025-01-03 19:05:25.890062,Slussen,50,-1.7,clear,False,[]
2025-01-03 19:05:25.890062,Gullmarsplan,28,-1.7,clear,False,[]
2025-01-03 19:05:25.890062,Fridhemsplan,25,-1.7,clear,False,[]
2025-01-03 19:05:25.890062,Tekniska högskolan,15,-1.7,clear,False,[]
2025-01-03 19:05:25.890062,Universitet,14,-1.7,clear,False,[]
2025-01-03 19:05:25.890062,Gamla stan,21,-1.7,clear,False,[]
2025-01-03 19:05:25.890062,Kungsträdgården,18,-1.7,clear,False,[]
2025-01-03 19:05:25.890062,Odenplan,23,-1.7,clear,False,[]
2025-01-03 19:05:25.890062,Medborgarplatsen,22,-1.7,clear,False,[]
2025-01-03 20:05:25.890062,T-Centralen,100,-1.7,clear,False,[]
2025-01-03 20:05:25.890062,Slussen,50,-1.7,clear,False,[]
2025-01-03 20:05:25.890062,Gullmarsplan,28,-1.7,clear,False,[]
2025-01-03 20:05:25.890062,Fridhemsplan,25,-1.7,clear,False,[]
2025-01-03 20:05:25.890062,Tekniska högskolan,15,-1.7,clear,False,[]
2025-01-03 20:05:25.890062,Universitet,14,-1.7,clear,False,[]
2025-01-03 20:05:25.890062,Gamla stan,21,-1.7,clear,False,[]
2025-01-03 20:05:25.890062,Kungsträdgården,18,-1.7,clear,False,[]
2025-01-03 20:05:25.890062,Odenplan,23,-1.7,clear,False,[]
2025-01-03 20:05:25.890062,Medborgarplatsen,22,-1.7,clear,False,[]
2025-01-03 21:05:25.890062,T-Centralen,100,-1.7,clear,False,[]
2025-01-03 21:05:25.890062,Slussen,50,-1.7,clear,False,[]
2025-01-03 21:05:25.890062,Gullmarsplan,28,-1.7,clear,False,[]
2025-01-03 21:05:25.890062,Fridhemsplan,25,-1.7,clear,False,[]
2025-01-03 21:05:25.890062,Tekniska högskolan,15,-1.7,clear,False,[]
2025-01-03 21:05:25.890062,Universitet,14,-1.7,clear,False,[]
2025-01-03 21:05:25.890062,Gamla stan,21,-1.7,clear,False,[]
2025-01-03 21:05:25.890062,Kungsträdgården,18,-1.7,clear,False,[]
2025-01-03 21:05:25.890062,Odenplan,23,-1.7,clear,False,[]
2025-01-03 21:05:25.890062,Medborgarplatsen,22,-1.7,clear,False,[]
2025-01-03 22:05:25.890062,T-Centralen,1000,-1.7,clear,False,[]
2025-01-03 22:05:25.890062,Slussen,500,-1.7,clear,False,[]
2025-01-03 22:05:25.890062,Gullmarsplan,280,-1.7,clear,False,[]
2025-01-03 22:05:25.890062,Fridhemsplan,250,-1.7,clear,False,[]
2025-01-03 22:05:25.890062,Tekniska högskolan,150,-1.7,clear,False,[]
2025-01-03 22:05:25.890062,Universitet,140,-1.7,clear,False,[]
2025-01-03 22:05:25.890062,Gamla stan,216,-1.7,clear,False,[]
2025-01-03 22:05:25.890062,Kungsträdgården,183,-1.7,clear,False,[]
2025-01-03 22:05:25.890062,Odenplan,233,-1.7,clear,False,[]
2025-01-03 22:05:25.890062,Medborgarplatsen,226,-1.7,clear,False,[]
2025-01-03 23:05:25.890062,T-Centralen,2000,-1.7,clear,False,[]
2025-01-03 23:05:25.890062,Slussen,1000,-1.7,clear,False,[]
2025-01-03 23:05:25.890062,Gullmarsplan,560,-1.7,clear,False,[]
2025-01-03 23:05:25.890062,Fridhemsplan,500,-1.7,clear,False,[]
2025-01-03 23:05:25.890062,Tekniska högskolan,300,-1.7,clear,False,[]
2025-01-03 23:05:25.890062,Universitet,280,-1.7,clear,False,[]
2025-01-03 23:05:25.890062,Gamla stan,433,-1.7,clear,False,[]
2025-01-03 23:05:25.890062,Kungsträdgården,366,-1.7,clear,False,[]
2025-01-03 23:05:25.890062,Odenplan,746,-1.7,clear,False,[]
2025-01-03 23:05:25.890062,Medborgarplatsen,725,-1.7,clear,False,[]
2025-01-04 00:05:25.890062,T-Centralen,2000,-1.7,clear,False,[]
2025-01-04 00:05:25.890062,Slussen,1000,-1.7,clear,False,[]
2025-01-04 00:05:25.890062,Gullmarsplan,560,-1.7,clear,False,[]
2025-01-04 00:05:25.890062,Fridhemsplan,500,-1.7,clear,False,[]
2025-01-04 00:05:25.890062,Tekniska högskolan,449,-1.7,clear,False,[]
2025-01-04 00:05:25.890062,Universitet,420,-1.7,clear,False,[]
2025-01-04 00:05:25.890062,Gamla stan,433,-1.7,clear,False,[]
2025-01-04 00:05:25.890062,Kungsträdgården,366,-1.7,clear,False,[]
2025-01-04 00:05:25.890062,Odenplan,746,-1.7,clear,False,[]
2025-01-04 00:05:25.890062,Medborgarplatsen,725,-1.7,clear,False,[]
2025-01-04 01:05:25.890062,T-Centralen,2000,-1.7,clear,False,[]
2025-01-04 01:05:25.890062,Slussen,1000,-1.7,clear,False,[]
2025-01-04 01:05:25.890062,Gullmarsplan,560,-1.7,clear,False,[]
2025-01-04 01:05:25.890062,Fridhemsplan,500,-1.7,clear,False,[]
2025-01-04 01:05:25.890062,Tekniska högskolan,449,-1.7,clear,False,[]
2025-01-04 01:05:25.890062,Universitet,420,-1.7,clear,False,[]
2025-01-04 01:05:25.890062,Gamla stan,433,-1.7,clear,False,[]
2025-01-04 01:05:25.890062,Kungsträdgården,366,-1.7,clear,False,[]
2025-01-04 01:05:25.890062,Odenplan,746,-1.7,clear,False,[]
2025-01-04 01:05:25.890062,Medborgarplatsen,725,-1.7,clear,False,[]
2025-01-04 02:05:25.890062,T-Centralen,1000,-1.7,clear,False,[]
2025-01-04 02:05:25.890062,Slussen,500,-1.7,clear,False,[]
2025-01-04 02:05:25.890062,Gullmarsplan,280,-1.7,clear,False,[]
2025-01-04 02:05:25.890062,Fridhemsplan,250,-1.7,clear,False,[]
2025-01-04 02:05:25.890062,Tekniska högskolan,224,-1.7,clear,False,[]
2025-01-04 02:05:25.890062,Universitet,210,-1.7,clear,False,[]
2025-01-04 02:05:25.890062,Gamla stan,281,-1.7,clear,False,[]
2025-01-04 02:05:25.890062,Kungsträdgården,238,-1.7,clear,False,[]
2025-01-04 02:05:25.890062,Odenplan,233,-1.7,clear,False,[]
2025-01-04 02:05:25.890062,Medborgarplatsen,226,-1.7,clear,False,[]
2025-01-04 03:05:25.890062,T-Centralen,1000,-1.7,clear,False,[]
2025-01-04 03:05:25.890062,Slussen,500,-1.7,clear,False,[]
2025-01-04 03:05:25.890062,Gullmarsplan,280,-1.7,clear,False,[]
2025-01-04 03:05:25.890062,Fridhemsplan,250,-1.7,clear,False,[]
2025-01-04 03:05:25.890062,Tekniska högskolan,224,-1.7,clear,False,[]
2025-01-04 03:05:25.890062,Universitet,210,-1.7,clear,False,[]
2025-01-04 03:05:25.890062,Gamla stan,281,-1.7,clear,False,[]
2025-01-04 03:05:25.890062,Kungsträdgården,238,-1.7,clear,False,[]
2025-01-04 03:05:25.890062,Odenplan,233,-1.7,clear,False,[]
2025-01-04 03:05:25.890062,Medborgarplatsen,226,-1.7,clear,False,[]
2025-01-04 04:05:25.890062,T-Centralen,1000,-1.7,clear,False,[]
2025-01-04 04:05:25.890062,Slussen,500,-1.7,clear,False,[]
2025-01-04 04:05:25.890062,Gullmarsplan,280,-1.7,clear,False,[]
2025-01-04 04:05:25.890062,Fridhemsplan,250,-1.7,clear,False,[]
2025-01-04 04:05:25.890062,Tekniska högskolan,224,-1.7,clear,False,[]
2025-01-04 04:05:25.890062,Universitet,210,-1.7,clear,False,[]
2025-01-04 04:05:25.890062,Gamla stan,281,-1.7,clear,False,[]
2025-01-04 04:05:25.890062,Kungsträdgården,238,-1.7,clear,False,[]
2025-01-04 04:05:25.890062,Odenplan,233,-1.7,clear,False,[]
2025-01-04 04:05:25.890062,Medborgarplatsen,226,-1.7,clear,False,[]
2025-01-04 05:05:25.890062,T-Centralen,1000,-1.7,clear,False,[]
2025-01-04 05:05:25.890062,Slussen,500,-1.7,clear,False,[]
2025-01-04 05:05:25.890062,Gullmarsplan,280,-1.7,clear,False,[]
2025-01-04 05:05:25.890062,Fridhemsplan,250,-1.7,clear,False,[]
2025-01-04 05:05:25.890062,Tekniska högskolan,224,-1.7,clear,False,[]
2025-01-04 05:05:25.890062,Universitet,210,-1.7,clear,False,[]
2025-01-04 05:05:25.890062,Gamla stan,281,-1.7,clear,False,[]
2025-01-04 05:05:25.890062,Kungsträdgården,238,-1.7,clear,False,[]
2025-01-04 05:05:25.890062,Odenplan,233,-1.7,clear,False,[]
2025-01-04 05:05:25.890062,Medborgarplatsen,226,-1.7,clear,False,[]
2025-01-04 06:05:25.890062,T-Centralen,1000,-1.7,clear,False,[]
2025-01-04 06:05:25.890062,Slussen,500,-1.7,clear,False,[]
2025-01-04 06:05:25.890062,Gullmarsplan,280,-1.7,clear,False,[]
2025-01-04 06:05:25.890062,Fridhemsplan,250,-1.7,clear,False,[]
2025-01-04 06:05:25.890062,Tekniska högskolan,224,-1.7,clear,False,[]
2025-01-04 06:05:25.890062,Universitet,210,-1.7,clear,False,[]
2025-01-04 06:05:25.890062,Gamla stan,281,-1.7,clear,False,[]
2025-01-04 06:05:25.890062,Kungsträdgården,238,-1.7,clear,False,[]
2025-01-04 06:05:25.890062,Odenplan,233,-1.7,clear,False,[]
2025-01-04 06:05:25.890062,Medborgarplatsen,226,-1.7,clear,False,[]
2025-01-04 07:05:25.890062,T-Centralen,1000,-1.7,clear,False,[]
2025-01-04 07:05:25.890062,Slussen,500,-1.7,clear,False,[]
2025-01-04 07:05:25.890062,Gullmarsplan,280,-1.7,clear,False,[]
2025-01-04 07:05:25.890062,Fridhemsplan,250,-1.7,clear,False,[]
2025-01-04 07:05:25.890062,Tekniska högskolan,224,-1.7,clear,False,[]
2025-01-04 07:05:25.890062,Universitet,210,-1.7,clear,False,[]
2025-01-04 07:05:25.890062,Gamla stan,281,-1.7,clear,False,[]
2025-01-04 07:05:25.890062,Kungsträdgården,238,-1.7,clear,False,[]
2025-01-04 07:05:25.890062,Odenplan,233,-1.7,clear,False,[]
2025-01-04 07:05:25.890062,Medborgarplatsen,226,-1.7,clear,False,[]
2025-01-04 08:05:25.890062,T-Centralen,1800,-1.7,clear,False,[]
2025-01-04 08:05:25.890062,Slussen,900,-1.7,clear,False,[]
2025-01-04 08:05:25.890062,Gullmarsplan,504,-1.7,clear,False,[]
2025-01-04 08:05:25.890062,Fridhemsplan,450,-1.7,clear,False,[]
2025-01-04 08:05:25.890062,Tekniska högskolan,404,-1.7,clear,False,[]
2025-01-04 08:05:25.890062,Universitet,378,-1.7,clear,False,[]
2025-01-04 08:05:25.890062,Gamla stan,507,-1.7,clear,False,[]
2025-01-04 08:05:25.890062,Kungsträdgården,429,-1.7,clear,False,[]
2025-01-04 08:05:25.890062,Odenplan,588,-1.7,clear,False,[]
2025-01-04 08:05:25.890062,Medborgarplatsen,571,-1.7,clear,False,[]
2025-01-04 09:05:25.890062,T-Centralen,1800,-1.7,clear,False,[]
2025-01-04 09:05:25.890062,Slussen,900,-1.7,clear,False,[]
2025-01-04 09:05:25.890062,Gullmarsplan,504,-1.7,clear,False,[]
2025-01-04 09:05:25.890062,Fridhemsplan,450,-1.7,clear,False,[]
2025-01-04 09:05:25.890062,Tekniska högskolan,270,-1.7,clear,False,[]
2025-01-04 09:05:25.890062,Universitet,252,-1.7,clear,False,[]
2025-01-04 09:05:25.890062,Gamla stan,507,-1.7,clear,False,[]
2025-01-04 09:05:25.890062,Kungsträdgården,429,-1.7,clear,False,[]
2025-01-04 09:05:25.890062,Odenplan,588,-1.7,clear,False,[]
2025-01-04 09:05:25.890062,Medborgarplatsen,571,-1.7,clear,False,[]
2025-01-04 10:05:25.890062,T-Centralen,1800,-1.7,clear,False,[]
2025-01-04 10:05:25.890062,Slussen,900,-1.7,clear,False,[]
2025-01-04 10:05:25.890062,Gullmarsplan,504,-1.7,clear,False,[]
2025-01-04 10:05:25.890062,Fridhemsplan,450,-1.7,clear,False,[]
2025-01-04 10:05:25.890062,Tekniska högskolan,270,-1.7,clear,False,[]
2025-01-04 10:05:25.890062,Universitet,252,-1.7,clear,False,[]
2025-01-04 10:05:25.890062,Gamla stan,507,-1.7,clear,False,[]
2025-01-04 10:05:25.890062,Kungsträdgården,429,-1.7,clear,False,[]
2025-01-04 10:05:25.890062,Odenplan,588,-1.7,clear,False,[]
2025-01-04 10:05:25.890062,Medborgarplatsen,571,-1.7,clear,False,[]
2025-01-04 11:05:25.890062,T-Centralen,1000,-1.7,clear,False,[]
2025-01-04 11:05:25.890062,Slussen,500,-1.7,clear,False,[]
2025-01-04 11:05:25.890062,Gullmarsplan,280,-1.7,clear,False,[]
2025-01-04 11:05:25.890062,Fridhemsplan,250,-1.7,clear,False,[]
2025-01-04 11:05:25.890062,Tekniska högskolan,150,-1.7,clear,False,[]
2025-01-04 11:05:25.890062,Universitet,140,-1.7,clear,False,[]
2025-01-04 11:05:25.890062,Gamla stan,216,-1.7,clear,False,[]
2025-01-04 11:05:25.890062,Kungsträdgården,183,-1.7,clear,False,[]
2025-01-04 11:05:25.890062,Odenplan,233,-1.7,clear,False,[]
2025-01-04 11:05:25.890062,Medborgarplatsen,226,-1.7,clear,False,[]
2025-01-04 12:05:25.890062,T-Centralen,1000,-1.7,clear,False,[]
2025-01-04 12:05:25.890062,Slussen,500,-1.7,clear,False,[]
2025-01-04 12:05:25.890062,Gullmarsplan,280,-1.7,clear,False,[]
2025-01-04 12:05:25.890062,Fridhemsplan,250,-1.7,clear,False,[]
2025-01-04 12:05:25.890062,Tekniska högskolan,150,-1.7,clear,False,[]
2025-01-04 12:05:25.890062,Universitet,140,-1.7,clear,False,[]
2025-01-04 12:05:25.890062,Gamla stan,216,-1.7,clear,False,[]
2025-01-04 12:05:25.890062,Kungsträdgården,183,-1.7,clear,False,[]
2025-01-04 12:05:25.890062,Odenplan,233,-1.7,clear,False,[]
2025-01-04 12:05:25.890062,Medborgarplatsen,226,-1.7,clear,False,[]
2025-01-04 13:05:25.890062,T-Centralen,1000,-1.7,clear,False,[]
2025-01-04 13:05:25.890062,Slussen,500,-1.7,clear,False,[]
2025-01-04 13:05:25.890062,Gullmarsplan,280,-1.7,clear,False,[]
2025-01-04 13:05:25.890062,Fridhemsplan,250,-1.7,clear,False,[]
2025-01-04 13:05:25.890062,Tekniska högskolan,150,-1.7,clear,False,[]
2025-01-04 13:05:25.890062,Universitet,140,-1.7,clear,False,[]
2025-01-04 13:05:25.890062,Gamla stan,216,-1.7,clear,False,[]
2025-01-04 13:05:25.890062,Kungsträdgården,183,-1.7,clear,False,[]
2025-01-04 13:05:25.890062,Odenplan,233,-1.7,clear,False,[]
2025-01-04 13:05:25.890062,Medborgarplatsen,226,-1.7,clear,False,[]
2025-01-04 14:05:25.890062,T-Centralen,1000,-1.7,clear,False,[]
2025-01-04 14:05:25.890062,Slussen,500,-1.7,clear,False,[]
